OBJECTID,Site_Name,State,latitude,longitude,Operational_Status,Reporting_Component,Is_Joint_Base,date,daily_weather_code,daily_temperature_2m_max,daily_temperature_2m_min,daily_temperature_2m_mean,daily_apparent_temperature_max,daily_apparent_temperature_min,daily_apparent_temperature_mean,daily_sunrise,daily_sunset,daily_daylight_duration,daily_sunshine_duration,daily_uv_index_max,daily_uv_index_clear_sky_max,daily_precipitation_sum,daily_rain_sum,daily_showers_sum,daily_snowfall_sum,daily_precipitation_hours,daily_precipitation_probability_max,daily_precipitation_probability_mean,daily_precipitation_probability_min,daily_wind_speed_10m_max,daily_wind_gusts_10m_max,daily_wind_direction_10m_dominant,daily_shortwave_radiation_sum,daily_et0_fao_evapotranspiration
118,McGhee Tyson Air National Guard Base,,35.81083333333333,-83.99388888888889,act,xlsx,,2026-03-09,51,74.6,57.7,64.3,73.0,57.2,63.6,2026-03-09T06:54,2026-03-09T18:38,42197.88,37698.53,4.8,5.45,0.6,0.0,0.6,0.0,6.0,48,44,27,24.3,44.6,229,14.75,2.65
119,McLaughlin Air National Guard Base,,38.37305555555555,-81.59305555555555,act,xlsx,,2026-03-03,63,62.2,43.0,51.4,59.1,38.4,48.5,2026-03-03T06:55,2026-03-03T18:21,41178.81,9526.54,3.55,5.05,5.6,5.6,0.0,0.0,5.0,98,28,2,14.8,37.4,176,8.05,1.28
119,McLaughlin Air National Guard Base,,38.37305555555555,-81.59305555555555,act,xlsx,,2026-03-04,63,56.0,50.0,53.7,55.9,46.3,52.3,2026-03-04T06:53,2026-03-04T18:22,41325.08,0.0,0.7,4.75,13.2,13.2,0.0,0.0,11.0,71,46,11,11.9,30.2,181,3.32,0.58
119,McLaughlin Air National Guard Base,,38.37305555555555,-81.59305555555555,act,xlsx,,2026-03-05,55,72.6,51.7,60.6,71.3,49.8,59.4,2026-03-05T06:52,2026-03-05T18:23,41472.34,33878.34,5.0,5.3,4.6,0.0,4.6,0.0,9.0,48,38,28,19.6,45.4,211,12.59,2.37
119,McLaughlin Air National Guard Base,,38.37305555555555,-81.59305555555555,act,xlsx,,2026-03-06,3,77.4,56.2,65.2,77.8,56.2,65.9,2026-03-06T06:50,2026-03-06T18:24,41620.47,38526.65,5.45,5.45,0.0,0.0,0.0,0.0,0.0,41,20,5,14.2,28.1,197,16.45,3.08
119,McLaughlin Air National Guard Base,,38.37305555555555,-81.59305555555555,act,xlsx,,2026-03-07,81,77.1,58.9,66.3,76.7,58.0,65.7,2026-03-07T06:49,2026-03-07T18:25,41769.38,38679.15,5.55,5.6,13.4,5.2,8.2,0.0,12.0,87,46,5,21.4,51.8,216,16.19,3.21
119,McLaughlin Air National Guard Base,,38.37305555555555,-81.59305555555555,act,xlsx,,2026-03-08,53,64.4,48.8,58.1,63.6,47.4,57.0,2026-03-08T06:47,2026-03-08T18:26,41918.94,38933.5,4.45,5.15,2.6,1.9,0.7,0.0,7.0,68,37,28,13.2,37.1,254,15.01,2.29
119,McLaughlin Air National Guard Base,,38.37305555555555,-81.59305555555555,act,xlsx,,2026-03-09,53,68.5,57.2,62.7,67.3,57.8,62.3,2026-03-09T06:46,2026-03-09T18:27,42069.06,25608.81,3.1,4.8,2.2,1.4,0.8,0.0,8.0,35,31,21,17.8,48.2,226,7.82,1.52
120,Memphis Air National Guard Base,,35.0425,-89.97666666666667,act,xlsx,,2026-03-03,3,76.3,53.1,64.2,73.1,51.2,62.0,2026-03-03T06:26,2026-03-03T17:57,41452.64,37807.44,5.2,5.7,0.0,0.0,0.0,0.0,0.0,1,0,0,23.7,43.2,184,17.65,3.36
120,Memphis Air National Guard Base,,35.0425,-89.97666666666667,act,xlsx,,2026-03-04,51,80.0,63.2,69.2,78.0,60.9,68.3,2026-03-04T06:24,2026-03-04T17:58,41582.11,18611.58,2.25,5.6,0.4,0.4,0.0,0.0,1.0,21,5,1,21.5,44.6,195,12.2,3.05
120,Memphis Air National Guard Base,,35.0425,-89.97666666666667,act,xlsx,,2026-03-05,51,79.9,63.8,71.0,78.0,62.7,70.0,2026-03-05T06:23,2026-03-05T17:58,41712.47,37787.34,5.6,5.8,0.22,0.0,0.22,0.0,3.0,22,15,5,24.7,55.3,191,17.43,3.99
120,Memphis Air National Guard Base,,35.0425,-89.97666666666667,act,xlsx,,2026-03-06,51,82.8,64.3,72.5,80.6,63.7,71.7,2026-03-06T06:22,2026-03-06T17:59,41843.61,37795.89,5.75,5.9,0.6,0.0,0.6,0.0,3.0,22,9,1,23.9,57.2,178,17.77,4.41
120,Memphis Air National Guard Base,,35.0425,-89.97666666666667,act,xlsx,,2026-03-07,81,73.2,65.9,68.9,75.9,66.9,70.8,2026-03-07T06:21,2026-03-07T18:00,41975.44,16966.64,2.75,5.95,12.7,1.4,11.3,0.0,12.0,77,57,22,19.8,57.2,204,5.34,1.38
120,Memphis Air National Guard Base,,35.0425,-89.97666666666667,act,xlsx,,2026-03-08,53,68.3,63.3,65.3,70.6,65.9,68.0,2026-03-08T06:19,2026-03-08T18:01,42107.86,11239.85,2.45,5.25,3.0,1.5,1.5,0.0,6.0,50,43,36,10.5,32.0,242,4.13,0.89
120,Memphis Air National Guard Base,,35.0425,-89.97666666666667,act,xlsx,,2026-03-09,51,76.4,63.4,68.5,75.7,64.8,69.1,2026-03-09T06:18,2026-03-09T18:02,42240.79,32507.36,4.8,5.45,1.2,0.0,1.2,0.0,9.0,36,33,29,22.0,53.3,206,12.13,2.42
121,Minneapolis-Saint Paul Joint Air Reserve Station,,44.88166666666667,-93.23361111111112,act,xlsx,,2026-03-03,3,48.4,35.0,40.8,44.4,28.5,35.7,2026-03-03T06:46,2026-03-03T18:02,40584.99,26399.27,4.2,4.2,0.0,0.0,0.0,0.0,0.0,3,0,0,10.9,25.6,192,11.31,1.26
121,Minneapolis-Saint Paul Joint Air Reserve Station,,44.88166666666667,-93.23361111111112,act,xlsx,,2026-03-04,3,51.2,37.2,43.1,45.2,31.9,37.8,2026-03-04T06:44,2026-03-04T18:04,40769.47,7907.76,4.3,4.3,0.0,0.0,0.0,0.0,0.0,1,0,0,18.4,34.9,199,9.82,1.15
121,Minneapolis-Saint Paul Joint Air Reserve Station,,44.88166666666667,-93.23361111111112,act,xlsx,,2026-03-05,3,52.7,35.1,43.3,47.4,30.2,38.0,2026-03-05T06:43,2026-03-05T18:05,40955.12,37352.39,3.4,4.35,0.0,0.0,0.0,0.0,0.0,6,4,1,16.8,43.2,113,12.18,1.55
121,Minneapolis-Saint Paul Joint Air Reserve Station,,44.88166666666667,-93.23361111111112,act,xlsx,,2026-03-06,55,61.4,42.1,46.8,55.7,35.4,41.2,2026-03-06T06:41,2026-03-06T18:06,41141.84,0.0,0.65,4.25,3.5,2.6,0.9,0.0,9.0,73,57,6,26.8,62.6,128,1.07,0.33
121,Minneapolis-Saint Paul Joint Air Reserve Station,,44.88166666666667,-93.23361111111112,act,xlsx,,2026-03-07,51,61.2,30.9,41.2,54.2,18.9,31.1,2026-03-07T06:39,2026-03-07T18:08,41329.48,35840.35,4.5,4.5,0.1,0.1,0.0,0.0,1.0,56,15,1,34.7,63.7,259,15.32,2.25
121,Minneapolis-Saint Paul Joint Air Reserve Station,,44.88166666666667,-93.23361111111112,act,xlsx,,2026-03-08,3,53.8,42.2,47.0,46.1,32.5,38.6,2026-03-08T06:37,2026-03-08T18:09,41517.92,38104.26,2.65,4.2,0.0,0.0,0.0,0.0,0.0,9,6,1,25.6,73.4,234,9.1,2.56
121,Minneapolis-Saint Paul Joint Air Reserve Station,,44.88166666666667,-93.23361111111112,act,xlsx,,2026-03-09,3,61.9,37.7,48.3,53.5,32.2,40.8,2026-03-09T06:35,2026-03-09T18:10,41707.01,38401.18,3.3,4.25,0.0,0.0,0.0,0.0,0.0,10,7,6,27.2,60.1,259,11.7,2.72
122,Moffett Federal Airfield,,37.415,-122.04833333333332,act,xlsx,,2026-03-03,3,61.0,51.0,55.3,62.0,48.0,54.0,2026-03-03T06:36,2026-03-03T18:03,41274.74,27520.56,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0,0,0,20.4,27.4,342,15.17,2.03
122,Moffett Federal Airfield,,37.415,-122.04833333333332,act,xlsx,,2026-03-04,3,62.2,49.0,54.4,56.7,42.7,49.6,2026-03-04T06:34,2026-03-04T18:04,41416.21,32522.97,5.65,5.65,0.0,0.0,0.0,0.0,0.0,2,0,0,27.4,45.4,319,17.9,2.72
122,Moffett Federal Airfield,,37.415,-122.04833333333332,act,xlsx,,2026-03-05,0,65.5,47.2,54.4,58.8,41.9,49.8,2026-03-05T06:33,2026-03-05T18:05,41558.63,38427.52,5.65,5.65,0.0,0.0,0.0,0.0,0.0,0,0,0,20.6,30.2,312,19.63,3.26
122,Moffett Federal Airfield,,37.415,-122.04833333333332,act,xlsx,,2026-03-06,3,66.8,47.6,56.5,58.5,42.8,50.6,2026-03-06T06:31,2026-03-06T18:06,41701.88,38493.6,5.5,5.55,0.0,0.0,0.0,0.0,0.0,0,0,0,22.3,51.8,347,19.19,3.88
122,Moffett Federal Airfield,,37.415,-122.04833333333332,act,xlsx,,2026-03-07,0,69.0,47.2,58.0,63.4,42.0,52.8,2026-03-07T06:30,2026-03-07T18:07,41845.87,38552.36,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0,0,0,14.2,45.4,19,20.31,3.85
122,Moffett Federal Airfield,,37.415,-122.04833333333332,act,xlsx,,2026-03-08,2,75.6,49.3,61.1,71.7,46.0,57.5,2026-03-08T06:28,2026-03-08T18:08,41990.49,38641.95,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0,0,0,8.9,14.8,326,20.14,3.73
122,Moffett Federal Airfield,,37.415,-122.04833333333332,act,xlsx,,2026-03-09,3,70.4,52.4,60.9,68.1,48.7,57.8,2026-03-09T06:27,2026-03-09T18:09,42135.64,38702.56,5.55,5.55,0.0,0.0,0.0,0.0,0.0,0,0,0,16.4,21.6,177,19.59,3.57
123,Montgomery Air National Guard Base,,32.30444444444444,-86.40027777777779,act,xlsx,,2026-03-03,45,73.7,54.1,63.8,72.8,51.6,62.1,2026-03-03T06:10,2026-03-03T17:44,41657.56,15975.69,6.25,6.25,0.0,0.0,0.0,0.0,0.0,1,0,0,20.2,34.9,119,12.72,2.64
123,Montgomery Air National Guard Base,,32.30444444444444,-86.40027777777779,act,xlsx,,2026-03-04,3,80.7,54.0,67.1,80.2,53.0,66.6,2026-03-04T06:09,2026-03-04T17:45,41774.25,37601.51,6.4,6.4,0.0,0.0,0.0,0.0,0.0,1,0,0,15.5,25.2,152,18.14,3.79
123,Montgomery Air National Guard Base,,32.30444444444444,-86.40027777777779,act,xlsx,,2026-03-05,3,82.7,60.5,69.7,82.6,61.6,70.4,2026-03-05T06:07,2026-03-05T17:46,41891.72,30517.39,6.5,6.5,0.0,0.0,0.0,0.0,0.0,16,6,0,21.0,32.4,178,15.04,3.51
123,Montgomery Air National Guard Base,,32.30444444444444,-86.40027777777779,act,xlsx,,2026-03-06,53,82.6,62.9,70.9,83.9,64.2,72.4,2026-03-06T06:06,2026-03-06T17:46,42009.92,31049.0,6.5,6.55,1.8,0.0,1.8,0.0,5.0,37,14,1,19.7,36.4,165,16.97,3.66
123,Montgomery Air National Guard Base,,32.30444444444444,-86.40027777777779,act,xlsx,,2026-03-07,81,84.5,63.2,72.2,86.4,64.7,73.8,2026-03-07T06:05,2026-03-07T17:47,42128.74,34113.99,6.65,6.65,4.8,0.0,4.8,0.0,5.0,34,18,2,15.8,32.4,177,18.84,4.13
123,Montgomery Air National Guard Base,,32.30444444444444,-86.40027777777779,act,xlsx,,2026-03-08,53,84.0,62.2,72.1,84.5,63.8,73.2,2026-03-08T06:04,2026-03-08T17:48,42248.1,39387.13,6.25,6.25,0.6,0.0,0.6,0.0,1.0,39,26,14,14.7,37.1,197,20.67,4.41
123,Montgomery Air National Guard Base,,32.30444444444444,-86.40027777777779,act,xlsx,,2026-03-09,51,78.8,64.2,68.6,80.4,65.2,70.5,2026-03-09T06:03,2026-03-09T17:49,42367.93,27251.0,4.2,6.2,0.3,0.0,0.3,0.0,3.0,36,27,13,15.5,35.3,236,9.46,2.07
124,Morris Air National Guard Base,,32.11527777777778,-110.93055555555556,act,xlsx,,2026-03-03,0,84.1,56.0,69.2,77.2,48.2,61.5,2026-03-03T06:48,2026-03-03T18:22,41675.86,38807.53,6.85,6.85,0.0,0.0,0.0,0.0,0.0,0,0,0,25.2,37.1,245,21.89,6.33
124,Morris Air National Guard Base,,32.11527777777778,-110.93055555555556,act,xlsx,,2026-03-04,3,82.2,51.9,66.2,78.9,43.7,58.9,2026-03-04T06:47,2026-03-04T18:23,41791.73,35326.5,6.45,6.9,0.0,0.0,0.0,0.0,0.0,0,0,0,18.6,25.2,191,21.87,5.75
124,Morris Air National Guard Base,,32.11527777777778,-110.93055555555556,act,xlsx,,2026-03-05,3,77.6,54.1,65.9,67.4,46.2,55.8,2026-03-05T06:45,2026-03-05T18:24,41908.4,38990.2,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0,0,0,37.6,43.6,257,22.2,7.33
124,Morris Air National Guard Base,,32.11527777777778,-110.93055555555556,act,xlsx,,2026-03-06,0,67.1,53.4,60.0,59.4,45.7,51.9,2026-03-06T06:44,2026-03-06T18:25,42025.77,39064.1,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0,0,0,20.5,35.3,320,23.1,5.32
124,Morris Air National Guard Base,,32.11527777777778,-110.93055555555556,act,xlsx,,2026-03-07,3,76.9,55.8,65.9,67.9,46.8,56.9,2026-03-07T06:43,2026-03-07T18:25,42143.77,39138.87,6.8,6.8,0.0,0.0,0.0,0.0,0.0,14,7,0,30.2,42.5,152,22.09,6.69
124,Morris Air National Guard Base,,32.11527777777778,-110.93055555555556,act,xlsx,,2026-03-08,3,84.4,62.3,72.3,75.9,54.8,64.5,2026-03-08T06:42,2026-03-08T18:26,42262.29,39478.72,6.55,6.65,0.0,0.0,0.0,0.0,0.0,18,12,6,30.9,42.1,140,21.06,7.05
124,Morris Air National Guard Base,,32.11527777777778,-110.93055555555556,act,xlsx,,2026-03-09,3,80.4,60.1,69.0,75.5,56.2,63.0,2026-03-09T06:41,2026-03-09T18:27,42381.27,39659.54,6.7,6.75,0.0,0.0,0.0,0.0,0.0,30,22,17,37.7,40.7,229,21.05,6.14
125,New Castle Air National Guard Base,,39.68527777777778,-75.59916666666666,act,xlsx,,2026-03-03,71,40.0,31.8,35.7,35.9,25.1,30.5,2026-03-03T06:32,2026-03-03T17:56,41066.17,0.0,0.65,4.75,7.6,7.5,0.0,0.07,15.0,72,31,0,10.5,27.4,75,1.19,0.29
125,New Castle Air National Guard Base,,39.68527777777778,-75.59916666666666,act,xlsx,,2026-03-04,61,52.9,41.1,46.8,50.5,36.0,43.8,2026-03-04T06:30,2026-03-04T17:57,41219.54,2352.21,3.55,5.05,6.57,6.57,0.0,0.0,6.0,48,25,6,11.7,29.2,141,6.89,0.94
125,New Castle Air National Guard Base,,39.68527777777778,-75.59916666666666,act,xlsx,,2026-03-05,80,68.8,39.3,53.6,69.0,36.0,52.4,2026-03-05T06:29,2026-03-05T17:58,41373.93,34719.4,5.1,5.15,2.82,0.42,2.4,0.0,8.0,72,50,33,12.5,41.8,213,13.72,2.11
125,New Castle Air National Guard Base,,39.68527777777778,-75.59916666666666,act,xlsx,,2026-03-06,53,71.7,42.5,56.5,72.1,35.9,54.4,2026-03-06T06:27,2026-03-06T17:59,41529.25,27443.17,5.15,5.25,0.7,0.4,0.3,0.0,3.0,57,25,5,20.9,37.8,96,13.11,2.35
125,New Castle Air National Guard Base,,39.68527777777778,-75.59916666666666,act,xlsx,,2026-03-07,80,63.0,42.1,50.1,61.7,35.9,47.2,2026-03-07T06:26,2026-03-07T18:00,41685.36,16856.59,2.45,5.3,4.0,0.0,4.0,0.0,6.0,50,18,4,17.8,64.8,134,5.48,0.87
125,New Castle Air National Guard Base,,39.68527777777778,-75.59916666666666,act,xlsx,,2026-03-08,53,62.2,51.7,57.0,60.6,47.3,52.9,2026-03-08T06:24,2026-03-08T18:01,41842.16,38149.29,4.95,5.2,1.7,0.3,1.4,0.0,5.0,50,21,11,18.1,59.0,279,16.62,2.75
125,New Castle Air National Guard Base,,39.68527777777778,-75.59916666666666,act,xlsx,,2026-03-09,51,68.7,50.5,58.4,67.9,47.8,57.5,2026-03-09T06:22,2026-03-09T18:02,41999.54,38139.56,3.9,4.85,0.3,0.3,0.0,0.0,3.0,22,18,14,15.8,43.9,223,11.74,1.9
126,New London Air National Guard Base,,35.41833333333333,-10.335555555555556,act,xlsx,,2026-03-03,80,59.2,55.0,57.0,56.4,48.4,52.0,2026-03-03T06:08,2026-03-03T17:38,41394.23,16742.93,3.95,5.55,4.9,0.5,4.3,0.0,17.0,78,34,0,30.8,45.0,58,11.32,1.89
126,New London Air National Guard Base,,35.41833333333333,-10.335555555555556,act,xlsx,,2026-03-04,80,61.3,59.5,60.5,59.3,52.5,54.8,2026-03-04T06:06,2026-03-04T17:38,41525.46,36000.0,5.7,5.7,0.4,0.0,0.4,0.0,2.0,50,15,0,37.5,57.2,359,16.24,2.68
126,New London Air National Guard Base,,35.41833333333333,-10.335555555555556,act,xlsx,,2026-03-05,80,60.5,56.8,59.1,55.8,43.8,49.5,2026-03-05T06:05,2026-03-05T17:39,41657.6,17158.77,3.35,5.9,1.5,0.7,0.9,0.0,3.0,35,11,0,53.6,77.0,338,8.22,2.51
126,New London Air National Guard Base,,35.41833333333333,-10.335555555555556,act,xlsx,,2026-03-06,3,57.5,55.3,56.3,46.6,43.8,45.1,2026-03-06T06:04,2026-03-06T17:40,41790.56,38275.89,4.25,5.8,0.0,0.0,0.0,0.0,0.0,8,4,0,41.5,58.0,349,17.98,3.63
126,New London Air National Guard Base,,35.41833333333333,-10.335555555555556,act,xlsx,,2026-03-07,3,58.4,54.9,56.3,50.5,44.7,47.6,2026-03-07T06:02,2026-03-07T17:41,41924.24,37943.57,3.75,5.85,0.9,0.0,0.9,0.0,9.0,16,11,8,35.4,47.9,339,13.53,2.79
126,New London Air National Guard Base,,35.41833333333333,-10.335555555555556,act,xlsx,,2026-03-08,2,59.2,58.1,58.8,57.8,50.6,54.6,2026-03-08T06:01,2026-03-08T17:42,42058.54,39103.63,5.6,5.6,0.0,0.0,0.0,0.0,0.0,15,4,0,24.8,34.6,5,18.7,3.29
126,New London Air National Guard Base,,35.41833333333333,-10.335555555555556,act,xlsx,,2026-03-09,61,58.5,55.6,57.4,58.1,44.6,51.3,2026-03-09T06:00,2026-03-09T17:43,42193.36,19698.66,5.65,5.65,3.0,2.1,0.9,0.0,6.0,21,17,4,37.7,54.0,262,10.16,2.22
127,Naval Air Station Joint Reserve Base New Orleans,,29.82527777777777,-90.035,act,xlsx,,2026-03-03,45,82.7,59.3,70.2,84.6,61.1,72.2,2026-03-03T06:23,2026-03-03T18:00,41834.13,37984.54,6.6,6.7,0.0,0.0,0.0,0.0,0.0,10,1,0,18.7,32.8,132,20.11,4.05
127,Naval Air Station Joint Reserve Base New Orleans,,29.82527777777777,-90.035,act,xlsx,,2026-03-04,3,79.9,65.2,71.7,80.5,67.3,73.4,2026-03-04T06:22,2026-03-04T18:01,41939.84,22477.31,6.8,6.8,0.0,0.0,0.0,0.0,0.0,7,2,0,19.3,37.4,146,12.01,2.9
127,Naval Air Station Joint Reserve Base New Orleans,,29.82527777777777,-90.035,act,xlsx,,2026-03-05,3,84.9,64.2,73.2,85.9,66.5,75.1,2026-03-05T06:21,2026-03-05T18:01,42046.29,38698.12,6.9,6.9,0.0,0.0,0.0,0.0,0.0,29,10,0,22.6,30.2,144,20.78,4.51
127,Naval Air Station Joint Reserve Base New Orleans,,29.82527777777777,-90.035,act,xlsx,,2026-03-06,80,84.2,67.6,74.7,85.2,71.1,77.1,2026-03-06T06:20,2026-03-06T18:02,42153.39,38828.49,6.9,6.95,9.6,0.0,9.6,0.0,9.0,46,19,3,26.0,37.8,150,20.85,4.45
127,Naval Air Station Joint Reserve Base New Orleans,,29.82527777777777,-90.035,act,xlsx,,2026-03-07,51,84.3,68.5,74.6,84.6,73.2,77.8,2026-03-07T06:18,2026-03-07T18:03,42261.07,38796.28,5.05,6.95,0.1,0.0,0.1,0.0,1.0,32,14,2,19.2,36.0,145,13.29,3.2
127,Naval Air Station Joint Reserve Base New Orleans,,29.82527777777777,-90.035,act,xlsx,,2026-03-08,3,83.2,66.1,73.4,83.9,70.4,76.3,2026-03-08T06:17,2026-03-08T18:03,42369.25,39581.2,5.1,6.55,0.0,0.0,0.0,0.0,0.0,29,14,5,15.6,18.4,156,16.28,3.59
127,Naval Air Station Joint Reserve Base New Orleans,,29.82527777777777,-90.035,act,xlsx,,2026-03-09,3,84.4,65.5,73.4,85.8,69.3,75.6,2026-03-09T06:16,2026-03-09T18:04,42477.84,39691.93,5.7,6.55,0.0,0.0,0.0,0.0,0.0,16,9,5,17.1,20.9,170,18.98,4.15
128,Niagara Falls Air Reserve Station,,43.11333333333334,-78.9475,act,xlsx,,2026-03-03,51,41.8,17.8,30.4,36.9,10.0,24.4,2026-03-03T06:48,2026-03-03T18:07,40752.36,13700.27,2.35,4.35,0.7,0.7,0.0,0.0,2.0,18,5,0,9.9,21.2,93,8.62,0.93
128,Niagara Falls Air Reserve Station,,43.11333333333334,-78.9475,act,xlsx,,2026-03-04,45,45.5,29.5,35.6,42.5,23.7,30.7,2026-03-04T06:46,2026-03-04T18:08,40925.62,21600.0,4.45,4.45,0.0,0.0,0.0,0.0,0.0,6,1,0,10.2,20.2,186,13.75,1.41
128,Niagara Falls Air Reserve Station,,43.11333333333334,-78.9475,act,xlsx,,2026-03-05,71,35.4,32.1,34.0,29.6,24.7,27.0,2026-03-05T06:44,2026-03-05T18:09,41100.02,0.0,0.5,4.1,15.38,15.18,0.0,0.14,14.0,71,40,6,20.7,37.8,57,0.76,0.18
128,Niagara Falls Air Reserve Station,,43.11333333333334,-78.9475,act,xlsx,,2026-03-06,53,46.8,31.5,36.9,42.4,24.6,30.7,2026-03-06T06:43,2026-03-06T18:11,41275.43,30212.74,3.1,4.45,1.5,1.4,0.1,0.0,4.0,71,28,7,15.2,43.6,64,7.73,0.8
128,Niagara Falls Air Reserve Station,,43.11333333333334,-78.9475,act,xlsx,,2026-03-07,53,66.7,44.7,56.3,60.0,34.1,49.2,2026-03-07T06:41,2026-03-07T18:12,41451.71,34324.33,4.7,4.8,3.5,0.1,3.4,0.0,11.0,70,53,30,41.3,77.0,226,12.62,2.09
128,Niagara Falls Air Reserve Station,,43.11333333333334,-78.9475,act,xlsx,,2026-03-08,3,46.9,34.7,41.6,35.3,27.8,31.9,2026-03-08T06:39,2026-03-08T18:13,41628.77,38564.41,4.25,4.25,0.0,0.0,0.0,0.0,0.0,30,7,3,29.8,64.4,232,17.15,2.31
128,Niagara Falls Air Reserve Station,,43.11333333333334,-78.9475,act,xlsx,,2026-03-09,3,55.8,40.9,47.7,49.5,31.9,39.7,2026-03-09T06:37,2026-03-09T18:14,41806.46,37791.17,2.8,4.35,0.0,0.0,0.0,0.0,0.0,15,9,5,29.7,67.3,217,9.0,1.58
129,North Highlands Air National Guard Station,,38.64,-121.4025,act,xlsx,,2026-03-03,45,68.5,44.6,55.3,66.5,42.0,53.6,2026-03-03T06:34,2026-03-03T18:00,41173.42,34489.17,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0,0,0,8.4,20.2,237,18.3,2.88
129,North Highlands Air National Guard Station,,38.64,-121.4025,act,xlsx,,2026-03-04,3,66.3,48.3,55.9,63.4,42.1,51.6,2026-03-04T06:32,2026-03-04T18:01,41321.32,32400.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,12,4,0,20.7,35.6,17,17.58,3.14
129,North Highlands Air National Guard Station,,38.64,-121.4025,act,xlsx,,2026-03-05,0,63.7,43.7,52.3,56.5,37.1,46.1,2026-03-05T06:31,2026-03-05T18:02,41470.2,38226.32,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0,0,0,22.9,38.9,329,19.15,3.29
129,North Highlands Air National Guard Station,,38.64,-121.4025,act,xlsx,,2026-03-06,3,64.7,42.9,52.8,57.0,34.8,45.2,2026-03-06T06:29,2026-03-06T18:03,41619.95,38289.2,5.35,5.35,0.0,0.0,0.0,0.0,0.0,0,0,0,30.6,45.0,341,19.31,3.73
129,North Highlands Air National Guard Station,,38.64,-121.4025,act,xlsx,,2026-03-07,3,68.1,44.0,55.2,61.1,35.8,48.3,2026-03-07T06:28,2026-03-07T18:04,41770.46,38381.93,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0,0,0,22.3,41.0,347,19.67,4.07
129,North Highlands Air National Guard Station,,38.64,-121.4025,act,xlsx,,2026-03-08,2,70.7,45.7,57.5,68.7,39.4,53.4,2026-03-08T06:26,2026-03-08T18:05,41921.63,38446.69,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0,0,0,12.1,28.1,335,19.3,3.55
129,North Highlands Air National Guard Station,,38.64,-121.4025,act,xlsx,,2026-03-09,1,70.6,51.0,59.3,70.3,46.4,55.9,2026-03-09T06:25,2026-03-09T18:06,42073.35,38508.16,5.35,5.35,0.0,0.0,0.0,0.0,0.0,0,0,0,21.1,35.3,231,18.98,3.47
130,North Smithfield Air National Guard Station,,41.97027777777778,-71.57555555555555,act,xlsx,,2026-03-03,73,31.4,13.1,24.4,25.1,6.1,17.7,2026-03-03T06:17,2026-03-03T17:38,40861.11,18692.16,2.85,4.95,10.6,8.8,0.0,1.26,8.0,96,33,0,10.1,23.4,158,11.25,0.86
130,North Smithfield Air National Guard Station,,41.97027777777778,-71.57555555555555,act,xlsx,,2026-03-04,57,49.2,30.0,38.4,46.5,25.0,33.5,2026-03-04T06:16,2026-03-04T17:39,41027.46,36981.22,4.95,4.95,2.48,2.48,0.0,0.0,5.0,73,10,0,10.7,28.4,262,17.43,1.8
130,North Smithfield Air National Guard Station,,41.97027777777778,-71.57555555555555,act,xlsx,,2026-03-05,63,34.9,32.1,33.3,30.6,26.1,27.9,2026-03-05T06:14,2026-03-05T17:40,41194.91,0.0,0.65,4.8,17.38,17.38,0.0,0.0,18.0,69,30,3,11.4,29.9,70,0.8,0.2
130,North Smithfield Air National Guard Station,,41.97027777777778,-71.57555555555555,act,xlsx,,2026-03-06,71,34.5,32.2,33.0,28.4,24.6,25.9,2026-03-06T06:12,2026-03-06T17:42,41363.34,0.0,1.0,4.95,7.8,7.7,0.0,0.07,7.0,83,46,6,17.5,41.8,34,1.73,0.23
130,North Smithfield Air National Guard Station,,41.97027777777778,-71.57555555555555,act,xlsx,,2026-03-07,53,47.9,32.1,37.9,42.3,26.0,32.4,2026-03-07T06:11,2026-03-07T17:43,41532.62,0.0,1.15,5.2,1.1,0.6,0.5,0.0,3.0,49,15,6,19.5,68.8,186,2.02,0.29
130,North Smithfield Air National Guard Station,,41.97027777777778,-71.57555555555555,act,xlsx,,2026-03-08,53,51.8,38.4,45.4,46.7,32.4,39.1,2026-03-08T06:09,2026-03-08T17:44,41702.63,37640.17,4.75,5.05,1.3,0.9,0.4,0.0,5.0,49,19,6,21.2,75.2,268,17.33,1.96
130,North Smithfield Air National Guard Station,,41.97027777777778,-71.57555555555555,act,xlsx,,2026-03-09,45,63.3,39.9,50.4,60.6,33.0,45.8,2026-03-09T06:07,2026-03-09T17:45,41873.27,38611.14,4.95,4.95,0.0,0.0,0.0,0.0,0.0,14,12,9,15.6,54.0,224,17.75,2.55
131,Otis Air National Guard Base,,41.65861111111111,-70.5213888888889,act,xlsx,,2026-03-03,73,36.6,7.3,24.5,30.7,-1.0,17.3,2026-03-03T06:13,2026-03-03T17:34,40890.15,21283.48,3.2,4.95,11.3,9.9,0.0,0.98,9.0,96,32,0,14.1,32.4,125,11.32,0.91
